회원ID,총구매액,최대구매액,환불금액,주구매상품,주구매지점,방문일수,방문당구매건수,주말방문비율,구매주기,성별
1296,23650100,8580000,NaN,기타,일산점,13,1.769231,0.521739,22,0
1297,143920000,48000000,NaN,주방가전,본점,5,2.000000,0.800000,66,1
1298,91993000,11500000,23248000.0,기타,일산점,38,5.447368,0.188406,9,0
1299,279691330,76406000,17186400.0,농산물,대전점,28,4.321429,0.231405,11,0
1300,265222540,44233200,9226800.0,골프,잠실점,34,2.058824,0.257143,9,1
1301,15778600,4788000,NaN,트래디셔널,잠실점,8,1.250000,0.900000,43,1
1302,2344000,1200000,NaN,수산품,본점,1,3.000000,0.000000,0,0
1303,172503360,43500000,NaN,화장품,본점,13,1.615385,0.380952,23,0
1304,70023100,13794000,6681600.0,농산물,분당점,47,6.914894,0.267692,7,0
1305,7780500,3542000,1980000.0,모피/피혁,영등포점,3,3.333333,0.400000,52,1
1306,35365260,6840000,NaN,농산물,본점,35,2.628571,0.576087,10,1
1307,5565000,5565000,NaN,트래디셔널,본점,1,1.000000,0.000000,0,1
1308,550373480,150650000,2225000.0,골프,본점,26,4.269231,0.144144,13,0
1309,85826420,28750000,26175000.0,가공식품,잠실점,39,4.589744,0.150838,9,0
1310,4832810,980000,2411200.0,가공식품,관악점,13,5.384615,0.157143,24,0
1311,5772800,7644000,3761000.0,시티웨어,분당점,5,1.800000,0.666667,39,1
1312,97993500,11675000,NaN,캐주얼,부산본점,24,3.291667,0.291139,13,1
1313,99771400,8250000,8360000.0,기타,노원점,67,5.656716,0.480211,4,0
1314,577809910,41025000,170391000.0,시티웨어,분당점,65,3.215385,0.220096,5,0
1315,278741250,75600000,NaN,피혁잡화,본점,8,2.750000,0.727273,32,0
1316,35169890,3132500,128000.0,기타,노원점,20,13.850000,0.851986,16,0
1317,26921830,13600000,NaN,가공식품,분당점,13,1.923077,0.040000,23,1
1318,883700,575000,375000.0,수산품,분당점,4,3.000000,0.166667,40,0
1319,13657000,5214000,NaN,수산품,본점,5,1.600000,0.250000,29,0
1320,3358000,2208000,NaN,섬유잡화,잠실점,2,1.000000,0.000000,58,1
1321,150320870,11800000,3517000.0,농산물,분당점,152,6.282895,0.335079,2,1
1322,94998150,14500000,150000.0,기타,광주점,15,3.400000,0.294118,19,0
1323,2275000,2275000,NaN,모피/피혁,본점,1,1.000000,0.000000,0,1
1324,219668910,75600000,28000000.0,가공식품,잠실점,32,2.125000,0.102941,11,0
1325,71321400,23675000,32997200.0,가공식품,본점,13,4.076923,0.188679,18,0
1326,118047630,15642000,6533000.0,기타,본점,50,2.340000,0.128205,7,0
1327,138220970,29640000,5196600.0,기타,분당점,38,3.552632,0.155556,9,0
1328,322786880,48530000,35081600.0,기타,분당점,55,10.018182,0.297641,6,0
1329,1715200,825000,NaN,캐주얼,부산본점,2,1.500000,0.666667,33,1
1330,8890950,612500,NaN,농산물,일산점,15,6.400000,0.406250,22,1
1331,17411000,17411000,NaN,시티웨어,광주점,1,1.000000,0.000000,0,0
1332,56875010,12144000,10900000.0,기타,본점,26,2.000000,0.230769,13,0
1333,111280150,25200000,4600000.0,섬유잡화,일산점,11,2.636364,0.689655,27,1
1334,77729000,11650000,13928000.0,디자이너,본점,15,1.666667,0.360000,19,0
1335,224758290,53046000,29976000.0,기타,분당점,13,5.692308,0.054054,25,0
1336,174664690,10300000,NaN,농산물,노원점,79,3.759494,0.282828,4,0
1337,1378750,1100000,1100000.0,가공식품,잠실점,5,2.400000,0.416667,36,1
1338,52935000,26900000,NaN,시티웨어,본점,1,4.000000,0.000000,0,0
1339,73844800,21401600,NaN,기타,잠실점,14,3.214286,0.155556,24,1
1340,40705310,5088000,NaN,농산물,분당점,15,2.866667,0.116279,21,0
1341,1124000,960000,NaN,섬유잡화,본점,2,1.000000,0.500000,19,1
1342,237000,45500,NaN,가공식품,본점,3,5.333333,1.000000,56,1
1343,48844010,5472000,6275000.0,농산물,광주점,45,8.400000,0.047619,7,1
1344,828290,519200,NaN,축산가공,미아점,1,10.000000,0.000000,0,0
1345,23725900,7750000,NaN,기타,일산점,8,2.250000,0.444444,23,0
1346,45687100,20400000,894000.0,육류,노원점,18,3.055556,0.090909,19,0
1347,577600,577600,NaN,주방용품,본점,1,1.000000,0.000000,0,1
1348,460000,300000,NaN,가공식품,부산본점,2,1.500000,0.666667,2,1
1349,30955000,18032000,NaN,섬유잡화,잠실점,1,4.000000,0.000000,0,0
1350,21994170,3996000,420000.0,가공식품,분당점,38,2.973684,0.362832,9,0
1351,780000,750000,NaN,섬유잡화,부산본점,1,2.000000,0.000000,0,0
1352,94106620,40664000,NaN,가공식품,본점,24,4.208333,0.613861,13,0
1353,20110730,3750000,NaN,가공식품,울산점,12,4.250000,0.607843,23,1
1354,36322630,29375000,NaN,가공식품,잠실점,8,5.000000,0.050000,18,1
1355,26622800,7286400,2907200.0,화장품,관악점,11,1.090909,0.250000,23,1
1356,318557180,21000000,966410.0,농산물,동래점,121,8.809917,0.228893,2,0
1357,69585470,10625000,10847000.0,캐주얼,일산점,42,3.119048,0.419847,8,0
1358,22447800,13375000,NaN,가공식품,본점,11,1.545455,0.117647,21,0
1359,10500000,10500000,NaN,남성정장,영등포점,1,1.000000,1.000000,0,0
1360,10391000,4420800,NaN,구두,본점,1,5.000000,1.000000,0,1
1361,32375000,32375000,NaN,남성정장,잠실점,1,1.000000,1.000000,0,1
1362,245770160,24375000,NaN,트래디셔널,일산점,26,2.076923,0.351852,10,0
1363,912000,874000,NaN,섬유잡화,잠실점,1,2.000000,0.000000,0,0
1364,288215190,57820000,36308750.0,가공식품,본점,78,4.243590,0.441088,4,0
1365,60863940,23282000,NaN,육류,분당점,8,3.250000,0.423077,28,0
1366,15203000,8050000,NaN,디자이너,부산본점,3,1.000000,0.000000,32,0
1367,173150,87400,NaN,차/커피,영등포점,2,2.000000,0.000000,80,0
1368,121754960,13904000,NaN,기타,본점,83,3.867470,0.246106,4,1
1369,48086920,5712000,NaN,섬유잡화,분당점,28,2.178571,0.442623,12,0
1370,44324600,17325000,NaN,스포츠,부산본점,7,1.571429,0.727273,46,0
1371,37146350,19900000,NaN,기타,잠실점,13,2.692308,0.514286,25,1
1372,617040,170000,NaN,가공식품,강남점,3,5.333333,0.000000,4,1
1373,227879960,27475000,52432000.0,명품,본점,70,2.171429,0.368421,5,1
1374,97560000,124944000,124944000.0,대형가전,본점,3,1.000000,0.333333,1,0
1375,391685950,52650000,3357000.0,기타,분당점,66,7.030303,0.400862,5,1
1376,377490800,47200000,64865300.0,명품,광주점,44,2.022727,0.415730,8,0
1377,110726530,15750000,NaN,농산물,분당점,17,9.764706,0.469880,20,0
1378,26679000,24219000,NaN,골프,부산본점,2,1.500000,0.000000,55,0
1379,503850,192500,NaN,가공식품,잠실점,1,10.000000,1.000000,0,0
1380,3807710,2640000,NaN,농산물,청량리점,7,2.714286,0.000000,41,1
1381,213551020,42253200,NaN,골프,본점,10,2.400000,0.833333,32,1
1382,79127240,43750000,4888000.0,기타,본점,10,3.200000,0.343750,29,0
1383,152409680,40250000,75000.0,기타,노원점,125,8.056000,0.205561,2,0
1384,4863600,3339000,NaN,구두,부산본점,2,1.500000,0.000000,73,0
1385,6713000,4896000,NaN,시티웨어,일산점,2,1.000000,0.000000,67,0
1386,186928500,35040000,24980650.0,기타,부산본점,63,2.587302,0.276074,5,0
1387,1362500,1308000,NaN,셔츠,일산점,1,2.000000,0.000000,0,0
1388,463700800,31250000,48157000.0,기타,노원점,165,4.151515,0.338686,2,0
1389,18822000,15552000,NaN,가공식품,본점,4,1.500000,0.000000,42,1
1390,346720900,121072000,36195000.0,커리어,미아점,46,2.000000,0.304348,7,0
1391,2866700,1357000,980000.0,가공식품,분당점,9,1.666667,0.000000,31,0
1392,31587670,7854000,NaN,농산물,본점,27,2.925926,0.139241,13,0
1393,31058850,16192000,NaN,가공식품,분당점,5,2.600000,0.615385,62,0
1394,495000,495000,NaN,주방용품,광주점,1,1.000000,0.000000,0,1
1395,3178040,2848000,NaN,가공식품,일산점,2,3.000000,0.166667,44,1
1396,10353430,4225000,NaN,수산품,본점,3,2.000000,0.000000,50,0
1397,40181750,18055000,NaN,기타,잠실점,6,2.166667,0.000000,51,0
1398,55333610,25800000,23675000.0,가공식품,본점,25,2.760000,0.246377,13,0
1399,9746880,7250000,NaN,캐주얼,영등포점,2,1.500000,0.666667,5,0
1400,74185800,22775000,5335000.0,골프,본점,51,1.588235,0.629630,6,0
1401,8184800,500000,NaN,기타,잠실점,21,4.952381,0.355769,15,1
1402,118933670,34980000,2016000.0,수산품,광주점,19,1.894737,0.333333,16,1
1403,153181100,20700000,NaN,농산물,분당점,54,6.888889,0.252688,6,0
1404,49986950,12098000,NaN,농산물,잠실점,27,2.333333,0.301587,12,0
1405,27260550,16112000,11520000.0,농산물,미아점,8,4.500000,0.027778,10,1
1406,233475220,12453000,NaN,농산물,광주점,49,7.367347,0.257618,7,0
1407,1357000,1357000,NaN,섬유잡화,본점,1,1.000000,0.000000,0,0
1408,18350020,5400000,NaN,젓갈/반찬,청량리점,11,3.090909,0.382353,29,1
1409,1667580,1150000,NaN,농산물,강남점,2,5.000000,0.800000,4,1
1410,1560000,1495000,NaN,란제리/내의,영등포점,1,2.000000,0.000000,0,0
1411,214650,83030,NaN,가공식품,잠실점,2,5.000000,0.600000,53,1
1412,4192000,2178000,NaN,가공식품,잠실점,1,4.000000,0.000000,0,0
1413,82436750,81600000,NaN,육류,미아점,3,1.333333,0.500000,60,1
1414,24662500,22500000,NaN,스포츠,본점,1,3.000000,0.000000,0,1
1415,3954200,2795000,NaN,건강식품,본점,2,1.500000,1.000000,3,0
1416,2571060,1725000,NaN,가공식품,본점,2,3.000000,0.000000,112,1
1417,36686300,7992000,1791000.0,캐주얼,잠실점,13,2.615385,0.676471,9,1
1418,18216800,6980400,7338000.0,주방용품,부산본점,6,1.666667,0.200000,57,0
1419,13140920,3816000,NaN,기타,미아점,3,13.333333,0.000000,3,0
1420,7246000,3996000,NaN,건강식품,본점,3,1.333333,0.250000,16,1
1421,13867980,7625000,NaN,주류,일산점,4,3.000000,0.166667,59,0
1422,37467350,35760000,875000.0,가공식품,본점,11,2.363636,0.384615,24,1
1423,11994930,9250000,NaN,농산물,잠실점,9,1.777778,0.437500,30,0
1424,7876900,1800000,NaN,수산품,미아점,11,2.636364,0.000000,30,0
1425,2948000,1540000,NaN,디자이너,잠실점,2,1.000000,0.500000,15,0
1426,166266200,96000000,NaN,모피/피혁,청량리점,11,2.545455,0.250000,29,0
1427,158728320,39960000,NaN,건강식품,본점,9,1.444444,0.153846,37,0
1428,30667590,8018000,NaN,농산물,본점,6,2.666667,0.625000,56,1
1429,5357000,4702500,4702500.0,스포츠,부산본점,3,1.666667,0.800000,18,0
1430,344494280,28455000,3080000.0,디자이너,잠실점,37,1.729730,0.265625,9,0
1431,4425400,1680000,NaN,농산물,청량리점,4,1.250000,0.000000,82,1
1432,4212750,3190000,NaN,육류,본점,2,1.500000,0.000000,150,1
1433,203460800,28161000,NaN,디자이너,분당점,40,2.475000,0.747475,8,0
1434,1534000,1475000,NaN,셔츠,일산점,1,2.000000,1.000000,0,1
1435,150600400,49000000,NaN,골프,본점,8,2.500000,0.300000,41,1
1436,8645940,4640000,NaN,가공식품,본점,18,2.888889,0.307692,16,0
1437,37007940,65757000,77501400.0,가공식품,본점,64,3.140625,0.268657,5,1
1438,3250000,3250000,NaN,골프,본점,1,1.000000,0.000000,0,1
1439,21912150,8750000,NaN,젓갈/반찬,본점,5,3.800000,0.000000,62,0
1440,317000,125000,NaN,가공식품,강남점,1,7.000000,0.000000,0,0
1441,89134070,11308000,7347400.0,기타,노원점,163,5.674847,0.282162,2,1
1442,74138910,19584000,2068000.0,수산품,본점,38,3.052632,0.258621,8,0
1443,50573110,13950000,1814400.0,골프,광주점,18,2.055556,0.432432,18,1
1444,86435340,34500000,17540000.0,섬유잡화,본점,21,1.571429,0.424242,10,1
1445,4810000,4625000,NaN,구두,분당점,1,2.000000,0.000000,0,1
1446,22914000,7152000,8682000.0,디자이너,강남점,9,1.444444,0.384615,23,0
1447,78448800,37716000,NaN,화장품,본점,10,1.300000,0.461538,31,1
1448,52050000,26400000,20900000.0,화장품,분당점,5,1.600000,0.125000,46,1
1449,191100420,23980000,37533500.0,기타,본점,44,2.500000,0.318182,7,1
1450,6886300,2705600,NaN,캐주얼,영등포점,3,3.333333,0.700000,12,0
1451,117680940,16596000,52614000.0,축산가공,부산본점,87,3.712644,0.334365,4,0
1452,1282060,325000,NaN,가공식품,영등포점,6,2.166667,0.000000,24,0
1453,244500,63000,NaN,가공식품,본점,2,5.500000,0.000000,38,1
1454,156246060,10024000,NaN,농산물,청량리점,41,2.780488,0.377193,8,0
1455,177020,80000,NaN,가공식품,본점,3,2.333333,0.857143,28,1
1456,21774000,9205000,NaN,화장품,본점,8,1.125000,0.222222,27,0
1457,992000,252000,NaN,시티웨어,인천점,3,2.333333,0.428571,33,1
1458,97849640,20200000,NaN,수산품,본점,14,4.357143,0.524590,19,0
1459,204971600,38566000,NaN,농산물,부산본점,30,2.933333,0.204545,12,0
1460,86713960,9576000,448470.0,농산물,본점,64,7.171875,0.156863,5,0
1461,12268600,3500000,NaN,주방가전,본점,6,1.666667,0.200000,26,1
1462,105469700,10875000,NaN,화장품,부산본점,33,1.636364,0.351852,10,1
1463,101462370,8090000,5886000.0,기타,잠실점,66,2.318182,0.320261,5,0
1464,104682200,25272000,35272000.0,디자이너,잠실점,23,1.695652,0.307692,14,0
1465,6997000,3344000,NaN,가공식품,인천점,3,3.666667,0.909091,99,0
1466,518100,225000,NaN,기타,광주점,1,6.000000,0.000000,0,1
1467,296878990,75168000,76806000.0,가공식품,잠실점,96,4.364583,0.071599,3,0
1468,5046000,3576000,NaN,캐주얼,광주점,3,1.000000,0.000000,15,0
1469,55475230,14968800,9618000.0,스포츠,청량리점,14,2.428571,0.323529,22,0
1470,1632000,1632000,NaN,섬유잡화,본점,1,1.000000,1.000000,0,1
1471,34986690,18400000,NaN,농산물,분당점,8,4.000000,0.843750,38,0
1472,23238000,19052000,10168000.0,섬유잡화,본점,5,2.200000,0.272727,13,0
1473,5451000,2880000,NaN,피혁잡화,잠실점,2,2.000000,0.250000,99,1
1474,11000000,10750000,NaN,남성캐주얼,분당점,2,1.000000,0.000000,141,1
1475,79501700,17775000,5200000.0,골프,잠실점,11,3.181818,0.171429,20,1
1476,18146000,6896000,NaN,골프,잠실점,2,1.500000,0.333333,26,1
1477,380000,360000,NaN,일용잡화,부산본점,1,2.000000,1.000000,0,1
1478,26951320,8592000,8677840.0,농산물,노원점,33,8.606061,0.288732,10,0
1479,5214000,3600000,NaN,가공식품,잠실점,3,1.333333,0.500000,96,1
1480,23115230,16100000,NaN,젓갈/반찬,본점,4,3.000000,0.666667,43,0
1481,29139190,9605000,NaN,가공식품,인천점,13,2.692308,0.285714,23,0
1482,97813840,21919000,NaN,스포츠,본점,8,5.250000,0.785714,28,0
1483,1388240,357000,NaN,육류,부산본점,2,4.500000,0.000000,3,0
1484,358500,256800,NaN,가공식품,잠실점,1,10.000000,0.000000,0,0
1485,39831800,13650000,NaN,시티웨어,영등포점,7,2.714286,0.368421,42,0
1486,700800,700800,NaN,농산물,부평점,1,1.000000,1.000000,0,0
1487,98862070,19580000,11250000.0,시티웨어,분당점,24,2.291667,0.254545,14,0
1488,128137470,11760000,NaN,가공식품,일산점,36,3.250000,0.256410,9,0
1489,5735000,3402000,3591000.0,기타,본점,4,1.750000,0.571429,4,0
1490,169404870,32870000,9765000.0,농산물,인천점,30,4.766667,0.335664,11,0
1491,24281610,18975000,1416000.0,기타,강남점,6,3.500000,0.428571,49,1
1492,61083410,7280000,NaN,기타,본점,22,5.045455,0.153153,14,0
1493,175876120,43470000,42550000.0,식기,대구점,25,2.240000,0.357143,13,1
1494,8450000,8450000,NaN,화장품,분당점,1,1.000000,0.000000,0,0
1495,17007000,15400000,NaN,수산품,잠실점,3,2.000000,0.500000,41,1
1496,106123120,11115000,NaN,시티웨어,본점,18,2.000000,0.277778,19,1
1497,320941480,19788000,5302000.0,캐주얼,인천점,26,3.846154,0.900000,13,0
1498,20053370,55584000,55584000.0,기타,부산본점,20,3.900000,0.115385,17,0
1499,16711000,5200000,NaN,화장품,잠실점,4,2.500000,0.600000,51,0
1500,8156480,4272000,993600.0,캐주얼,부산본점,2,4.000000,0.250000,2,1
1501,37744600,30222000,5712000.0,골프,부산본점,3,3.000000,1.000000,58,1
1502,8483000,9534000,9534000.0,생활잡화,영등포점,4,1.500000,0.333333,45,0
1503,203582260,31580000,NaN,기타,부평점,62,11.564516,0.280335,5,0
1504,1320000,1265000,NaN,아동,본점,1,2.000000,0.000000,0,0
1505,18790500,7980000,NaN,남성캐주얼,분당점,1,3.000000,0.000000,0,0
1506,3851580,1375000,NaN,기타,강남점,4,4.250000,0.941176,42,0
1507,8930400,3960000,NaN,트래디셔널,본점,5,2.000000,0.400000,52,0
1508,844373150,120000000,156459600.0,화장품,본점,92,2.141304,0.304569,3,0
1509,60429490,20640000,29738000.0,농산물,분당점,53,3.886792,0.330097,6,0
1510,231608930,98900000,147200000.0,농산물,부산본점,42,3.523810,0.317568,8,0
1511,335088800,93600000,5600.0,주류,부산본점,24,3.416667,0.426829,11,1
1512,3851000,2070000,NaN,가공식품,잠실점,3,2.666667,0.500000,97,0
1513,69782000,40825000,NaN,시티웨어,분당점,3,1.333333,0.000000,95,0
1514,9525000,5280000,NaN,화장품,본점,1,3.000000,0.000000,0,0
1515,18306000,17289000,NaN,시티웨어,노원점,1,2.000000,0.000000,0,0
1516,670620,228000,NaN,수산품,부평점,1,8.000000,0.000000,0,1
1517,2705200,1360000,NaN,골프,분당점,2,2.500000,0.000000,74,1
1518,82250,82250,NaN,가공식품,청량리점,1,1.000000,0.000000,0,0
1519,48330,48330,NaN,가공식품,노원점,1,1.000000,1.000000,0,1
1520,138173460,45960000,3672000.0,명품,잠실점,24,1.750000,0.214286,15,1
1521,178000,178000,NaN,소형가전,본점,1,1.000000,1.000000,0,0
1522,42076600,1580000,NaN,가공식품,강남점,45,5.044444,0.356828,2,1
1523,3349000,3349000,NaN,시티웨어,안양점,1,1.000000,0.000000,0,1
1524,82834000,29100000,6775000.0,시티웨어,잠실점,4,2.500000,0.700000,39,1
1525,77424600,9350000,5580000.0,시티웨어,부산본점,16,1.937500,0.387097,21,0
1526,29587150,18425000,NaN,기타,잠실점,5,2.200000,0.181818,60,1
1527,309889700,34638000,67014000.0,디자이너,잠실점,45,1.800000,0.185185,7,0
1528,771628700,151440000,252437500.0,농산물,광주점,70,5.285714,0.200000,5,0
1529,337509540,25740000,8649000.0,기타,노원점,125,4.432000,0.377256,2,0
1530,16757350,3000000,NaN,화장품,본점,11,1.363636,0.066667,27,0
1531,1664000,1664000,NaN,시티웨어,인천점,1,1.000000,0.000000,0,1
1532,50498420,12950000,13216000.0,기타,분당점,34,2.882353,0.173469,8,1
1533,134296190,33075000,396000.0,모피/피혁,영등포점,16,4.312500,0.898551,18,1
1534,14363130,4702500,4071000.0,기타,미아점,17,4.647059,0.139241,20,0
1535,27157530,14160000,NaN,기타,강남점,7,3.000000,0.523810,34,0
1536,1990800,1990800,NaN,주방가전,본점,1,1.000000,0.000000,0,1
1537,57677270,17510000,240000.0,농산물,청량리점,22,2.409091,0.169811,16,0
1538,8389000,6725000,NaN,가공식품,일산점,2,2.500000,0.000000,66,0
1539,12000,12000,NaN,가공식품,본점,1,1.000000,1.000000,0,0
1540,17920200,6500000,14803750.0,스포츠,노원점,14,1.857143,0.307692,24,1
1541,319592410,7650000,2105500.0,가공식품,본점,285,6.529825,0.268673,1,1
1542,91608830,30528000,30717800.0,시티웨어,본점,22,2.409091,0.358491,12,0
1543,23176600,5377500,205200.0,기타,강남점,15,3.333333,0.560000,17,0
1544,168174120,29440000,NaN,기타,본점,10,4.000000,0.250000,24,0
1545,100561000,70000000,NaN,아동,광주점,6,2.166667,0.769231,57,0
1546,989000,989000,NaN,수산품,미아점,1,1.000000,0.000000,0,1
1547,106105300,20275000,NaN,농산물,잠실점,30,6.300000,0.179894,11,0
1548,7274000,4125000,NaN,가공식품,청량리점,2,2.500000,0.000000,11,0
1549,427330540,132250000,NaN,차/커피,일산점,42,2.380952,0.140000,8,0
1550,135629620,15250000,8575000.0,기타,잠실점,38,2.684211,0.274510,9,1
1551,1518143670,91586000,168485100.0,디자이너,본점,102,3.205882,0.168196,3,0
1552,998075120,87500000,NaN,농산물,본점,39,3.743590,0.171233,9,0
1553,108492950,18170000,NaN,디자이너,본점,12,2.000000,0.041667,25,0
1554,6440400,5050000,NaN,스포츠,노원점,2,1.000000,0.000000,63,1
1555,572046850,72634000,32936000.0,디자이너,본점,30,1.466667,0.227273,11,0
1556,551100,120000,NaN,육류,본점,3,2.666667,0.500000,9,1
1557,231049000,27786000,12433200.0,디자이너,본점,21,1.904762,0.400000,17,0
